This is Ipopt version 3.12, running with linear solver ma57.
  20 3.1473212e+003 1.68e+010 2.18e+001  -1.0 3.17e+003    -  5.79e-002 1.01e-001h  1
  21 3.1717905e+003 1.63e+010 2.27e+001  -1.0 3.10e+003    -  7.73e-004 2.94e-002h  1
  22 3.1741632e+003 1.62e+010 1.48e+001  -1.0 2.75e+003    -  9.98e-005 7.99e-003h  1
  23 3.2035130e+003 1.56e+010 2.25e+001  -1.0 2.94e+003    -  1.04e-003 3.58e-002h  1
  24 3.2038936e+003 1.55e+010 1.42e+001  -1.0 5.22e+003    -  5.01e-002 4.54e-003h  1
  25 3.3072256e+003 1.35e+010 2.23e+001  -1.0 2.76e+003    -  1.35e-003 1.29e-001h  1
  26 3.3173561e+003 1.30e+010 1.18e+001  -1.0 1.91e+003    -  7.94e-004 3.67e-002h  1
  27 3.3471906e+003 1.25e+010 2.23e+001  -1.0 2.37e+003    -  1.81e-001 4.13e-002h  1
  28 3.3574881e+003 1.21e+010 1.10e+001  -1.0 1.86e+003    -  3.98e-004 2.81e-002h  1
  29 3.3933446e+003 1.14e+010 2.21e+001  -1.0 2.11e+003    -  4.94e-002 6.20e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 3.3949563e+003 1.13e+010 1.03e+001  -1.0 1.85e+003    -  1.34e-004 6.33e-003h  1
  31 3.4079306e+003 1.10e+010 2.20e+001  -1.0 2.07e+003    -  1.14e-003 2.23e-002h  1
  32 3.4086616e+003 1.10e+010 2.14e+001  -1.0 2.41e+003    -  4.88e-002 3.38e-003h  1
  33 3.4344873e+003 1.05e+010 2.16e+001  -1.0 2.01e+003    -  1.21e-003 4.86e-002h  1
  34 3.4370204e+003 1.04e+010 2.16e+001  -1.0 1.87e+003    -  6.20e-004 8.77e-003h  1
  35 3.4875343e+003 9.57e+009 2.55e+001  -1.0 1.86e+003    -  5.32e-002 7.79e-002h  1
  36 3.4860266e+003 9.55e+009 2.55e+001  -1.0 1.94e+003    -  9.02e-004 2.28e-003f  1
  37 3.4877707e+003 9.44e+009 1.97e+001  -1.0 1.91e+003    -  4.23e-002 1.11e-002h  1
  38 3.5099436e+003 8.83e+009 1.78e+001  -1.0 1.93e+003    -  1.24e-001 6.49e-002h  1
  39 3.6091722e+003 6.76e+009 2.14e+001  -1.0 2.04e+003    -  1.57e-001 2.34e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 3.6548589e+003 5.79e+009 2.04e+001  -1.0 1.73e+003    -  1.39e-003 1.42e-001h  1
  41 3.6609895e+003 5.63e+009 2.06e+001  -1.0 3.13e+003    -  1.05e-004 2.77e-002h  1
  42 3.6706022e+003 5.46e+009 2.12e+001  -1.0 1.77e+003    -  2.59e-004 3.00e-002h  1
  43 3.6947429e+003 4.95e+009 2.06e+001  -1.0 1.48e+003    -  3.32e-004 9.28e-002h  1
  44 3.7026158e+003 4.76e+009 2.05e+001  -1.0 1.78e+003    -  6.08e-003 3.73e-002h  1
  45 3.7106758e+003 4.63e+009 2.01e+001  -1.0 8.64e+002    -  5.05e-004 2.71e-002h  1
  46 3.7140974e+003 4.50e+009 2.00e+001  -1.0 3.91e+003    -  1.15e-004 2.82e-002h  1
  47 3.7206217e+003 4.39e+009 2.06e+001  -1.0 1.73e+003    -  3.51e-002 2.55e-002h  1
  48 3.7280417e+003 4.22e+009 2.01e+001  -1.0 8.37e+002    -  9.34e-005 3.72e-002h  1
  49 3.7314950e+003 4.18e+009 2.03e+001  -1.0 1.81e+003    -  1.06e-004 9.89e-003h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 3.7532450e+003 3.68e+009 1.99e+001  -1.0 2.30e+003    -  2.98e-004 1.20e-001h  1
  51 3.7574063e+003 3.63e+009 2.02e+001  -1.0 1.81e+003    -  9.34e-003 1.31e-002h  1
  52 3.7611867e+003 3.57e+009 1.97e+001  -1.0 1.35e+003    -  1.99e-004 1.62e-002h  1
  53 3.7871124e+003 3.00e+009 1.56e+001  -1.0 1.37e+003    -  3.47e-004 1.60e-001h  1
  54 3.7894829e+003 2.92e+009 1.09e+001  -1.0 1.28e+003    -  6.31e-002 2.70e-002h  1
  55 3.8135639e+003 2.42e+009 1.96e+001  -1.0 1.28e+003    -  1.37e-001 1.71e-001h  1
  56 3.8249181e+003 2.21e+009 1.57e+001  -1.0 8.34e+002    -  6.91e-004 8.28e-002h  1
  57 3.8238461e+003 2.18e+009 8.17e+000  -1.0 9.89e+002    -  1.53e-002 1.30e-002f  1
  58 3.8499738e+003 1.96e+009 2.08e+001  -1.0 1.03e+003    -  6.55e-003 1.01e-001h  1
  59 3.8366421e+003 1.95e+009 1.95e+001  -1.0 1.34e+003    -  2.79e-003 6.00e-003f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 3.8355718e+003 1.93e+009 7.25e+000  -1.0 1.48e+003    -  1.66e-004 9.17e-003f  1
  61 3.8364919e+003 1.91e+009 1.54e+001  -1.0 9.33e+002    -  5.95e-002 1.05e-002h  1
  62 3.8371095e+003 1.89e+009 7.10e+000  -1.0 8.80e+002    -  1.61e-001 1.04e-002h  1
  63 3.8500814e+003 1.64e+009 1.95e+001  -1.0 8.99e+002    -  2.88e-001 1.31e-001h  1
  64 3.8567688e+003 1.51e+009 1.99e+001  -1.0 6.31e+002    -  1.15e-003 7.75e-002h  1
  65 3.8607523e+003 1.43e+009 1.95e+001  -1.0 8.37e+002    -  1.14e-003 5.69e-002h  1
  66 3.8613042e+003 1.42e+009 1.99e+001  -1.0 2.90e+003    -  6.04e-005 3.93e-003h  1
  67 3.8619419e+003 1.41e+009 1.94e+001  -1.0 1.88e+003    -  2.52e-005 9.38e-003h  1
  68 3.8636980e+003 1.39e+009 1.98e+001  -1.0 4.91e+003    -  1.70e-002 1.03e-002h  1
  69 3.8661184e+003 1.37e+009 1.99e+001  -1.0 1.50e+003    -  1.09e-004 1.72e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70 3.8681119e+003 1.26e+009 1.93e+001  -1.0 7.50e+002    -  2.43e-004 8.18e-002h  1
  71 3.8748794e+003 1.13e+009 1.96e+001  -1.0 4.53e+002    -  2.54e-003 1.04e-001h  1
  72 3.8759930e+003 1.10e+009 1.41e+001  -1.0 1.64e+003    -  2.89e-002 1.98e-002h  1
  73 3.8770825e+003 1.05e+009 1.35e+001  -1.0 1.37e+003    -  7.73e-002 4.51e-002h  1
  74 3.8793858e+003 1.02e+009 2.01e+001  -1.0 1.68e+003    -  1.16e-001 2.94e-002h  1
  75 3.8823469e+003 9.30e+008 1.98e+001  -1.0 1.02e+003    -  5.10e-003 8.88e-002h  1
  76 3.8849194e+003 8.99e+008 1.83e+001  -1.0 6.45e+002    -  1.55e-003 3.35e-002h  1
  77 3.8872871e+003 8.11e+008 1.28e+001  -1.0 4.26e+002    -  8.49e-002 9.67e-002h  1
  78 3.8893634e+003 7.66e+008 1.20e+001  -1.0 3.27e+002    -  2.58e-001 5.57e-002h  1
  79 3.8929462e+003 7.37e+008 2.04e+001  -1.0 3.58e+002    -  5.60e-001 3.82e-002h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80 3.8927911e+003 7.24e+008 1.95e+001  -1.0 3.29e+002    -  1.09e-002 1.66e-002f  1
  81 3.8918367e+003 7.17e+008 1.12e+001  -1.0 1.26e+003    -  2.62e-004 1.04e-002f  1
  82 3.8988207e+003 6.03e+008 1.95e+001  -1.0 3.60e+002    -  5.70e-002 1.58e-001h  1
  83 3.8981794e+003 6.02e+008 1.95e+001  -1.0 1.01e+003    -  1.95e-004 3.00e-003f  1
  84 3.8979117e+003 5.94e+008 9.28e+000  -1.0 5.33e+002    -  4.23e-002 1.22e-002f  1
  85 3.9158626e+003 2.89e+008 1.98e+001  -1.0 3.58e+002    -  3.68e-001 5.12e-001h  1
  86 3.9148632e+003 2.85e+008 1.98e+001  -1.0 5.07e+002    -  2.22e-003 1.17e-002f  1
  87 3.9156886e+003 2.71e+008 1.96e+001  -1.0 2.99e+002    -  7.36e-003 5.02e-002h  1
  88 3.9144963e+003 2.68e+008 1.89e+001  -1.0 1.35e+003    -  1.13e-004 1.08e-002f  1
  89 3.9180119e+003 2.23e+008 1.95e+001  -1.0 2.74e+002    -  7.43e-002 1.67e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90 3.9174870e+003 2.22e+008 1.95e+001  -1.0 1.24e+003    -  1.98e-004 1.91e-003f  1
  91 3.9168520e+003 2.19e+008 4.23e+000  -1.0 4.76e+002    -  3.96e-002 1.32e-002f  1
  92 3.9167661e+003 2.16e+008 4.16e+000  -1.0 4.17e+002    -  1.68e-001 1.63e-002f  1
  93 3.9259051e+003 3.91e+007 3.41e+000  -1.0 1.90e+002    -  7.46e-001 8.11e-001h  1
  94 3.9280367e+003 0.00e+000 9.99e-001  -1.0 5.15e+001    -  5.32e-001 1.00e+000h  1
  95 3.9279803e+003 0.00e+000 9.15e-001  -1.0 2.53e+002    -  2.65e-001 8.64e-002f  2
  96 3.9278286e+003 0.00e+000 6.94e-001  -1.0 2.71e+002    -  2.29e-001 2.60e-001f  1
  97 3.9278809e+003 0.00e+000 3.22e-001  -1.0 2.24e+001    -  9.98e-001 1.00e+000f  1
  98 3.9260275e+003 0.00e+000 1.97e+000  -1.7 2.02e+001    -  6.83e-001 5.00e-001f  2
  99 3.9255411e+003 0.00e+000 2.00e+001  -1.7 1.62e+001    -  5.37e-001 5.00e-001f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100 3.9249052e+003 0.00e+000 1.98e+001  -1.7 7.23e+002    -  8.37e-003 3.88e-003f  1
 101 3.9243001e+003 0.00e+000 1.99e+001  -1.7 3.77e+001    -  2.91e-001 4.83e-001f  1
 102 3.9240916e+003 0.00e+000 2.10e+000  -1.7 4.51e+001    -  3.98e-001 3.06e-002f  2
 103 3.9240403e+003 0.00e+000 1.99e+000  -1.7 7.44e+001    -  6.34e-001 5.64e-002f  4
 104 3.9236664e+003 0.00e+000 1.24e+000  -1.7 8.72e+000    -  6.02e-001 5.00e-001f  2
 105 3.9233420e+003 0.00e+000 5.45e-001  -1.7 7.01e+000    -  1.00e+000 8.94e-001f  1
 106 3.9233031e+003 0.00e+000 2.12e-001  -1.7 1.93e+000    -  1.00e+000 1.00e+000f  1
 107 3.9233029e+003 0.00e+000 7.13e-002  -1.7 3.93e-001    -  1.00e+000 1.00e+000f  1
 108 3.9228192e+003 0.00e+000 1.87e+001  -2.5 1.15e+001    -  5.58e-001 4.34e-001f  2
 109 3.9225737e+003 0.00e+000 1.99e+001  -2.5 2.14e+001    -  5.01e-001 8.28e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110 3.9221825e+003 0.00e+000 1.72e+001  -2.5 1.97e+001    -  9.96e-002 4.56e-002f  1
 111 3.9219831e+003 0.00e+000 1.09e+001  -2.5 4.89e+000    -  2.07e-001 1.00e+000f  1
 112 3.9219760e+003 0.00e+000 8.88e+000  -2.5 2.08e+000    -  1.00e+000 1.81e-001f  3
 113 3.9219559e+003 0.00e+000 2.86e+000  -2.5 2.41e+000    -  1.00e+000 1.00e+000f  1
 114 3.9219524e+003 0.00e+000 1.20e+000  -2.5 4.96e-002    -  1.00e+000 1.00e+000f  1
 115 3.9219505e+003 0.00e+000 5.19e-001  -2.5 4.74e-002    -  1.00e+000 1.00e+000f  1
 116 3.9219495e+003 0.00e+000 2.26e-001  -2.5 3.14e-002    -  1.00e+000 1.00e+000f  1
 117 3.9219490e+003 0.00e+000 9.74e-002  -2.5 3.10e-002    -  1.00e+000 1.00e+000f  1
 118 3.9219488e+003 0.00e+000 4.06e-002  -2.5 3.14e-002    -  1.00e+000 1.00e+000f  1
 119 3.9219487e+003 0.00e+000 1.54e-002  -2.5 3.97e-002    -  1.00e+000 1.00e+000f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120 3.9217206e+003 0.00e+000 5.05e-001  -3.8 6.31e+000    -  6.02e-001 9.69e-001f  1
 121 3.9217001e+003 0.00e+000 1.97e-001  -3.8 5.46e+000    -  6.04e-001 1.00e+000f  1
 122 3.9216980e+003 0.00e+000 2.55e-002  -3.8 2.14e+000    -  9.51e-001 1.00e+000f  1
 123 3.9216977e+003 0.00e+000 8.96e-003  -3.8 1.71e+000    -  1.00e+000 1.00e+000f  1
 124 3.9216976e+003 0.00e+000 2.26e-003  -3.8 2.54e-001    -  1.00e+000 1.00e+000f  1
 125 3.9216976e+003 0.00e+000 2.50e-004  -3.8 1.07e-001    -  1.00e+000 1.00e+000f  1
 126 3.9216848e+003 0.00e+000 7.63e-003  -5.7 1.84e+000    -  7.67e-001 8.76e-001f  1
 127 3.9216828e+003 0.00e+000 3.79e-003  -5.7 1.26e+000    -  7.65e-001 1.00e+000f  1
 128 3.9216828e+003 0.00e+000 1.02e-005  -5.7 9.32e-002    -  1.00e+000 1.00e+000f  1
 129 3.9216826e+003 0.00e+000 3.10e-005  -8.6 5.67e-002    -  9.70e-001 9.97e-001f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130 3.9216826e+003 0.00e+000 1.76e-007  -8.6 3.49e-002    -  1.00e+000 1.00e+000f  1
 131 3.9216826e+003 0.00e+000 3.52e-009  -8.6 5.82e-003    -  1.00e+000 1.00e+000h  1

Number of Iterations....: 131

                                   (scaled)                 (unscaled)
Objective...............:  3.9216826427603453e+004   3.9216826427603455e+003
Dual infeasibility......:  3.5215778282692054e-009   3.5215778282692054e-010
Constraint violation....:  0.0000000000000000e+000   0.0000000000000000e+000
Complementarity.........:  4.7672224819712474e-009   4.7672224819712478e-010
Overall NLP error.......:  4.7672224819712474e-009   4.7672224819712478e-010


Number of objective function evaluations             = 150
Number of objective gradient evaluations             = 132
Number of equality constraint evaluations            = 0
Number of inequality constraint evaluations          = 150
Number of equality constraint Jacobian evaluations   = 0
Number of inequality constraint Jacobian evaluations = 132
Number of Lagrangian Hessian evaluations             = 131
Total CPU secs in IPOPT (w/o function evaluations)   =     58.989
Total CPU secs in NLP function evaluations           =     23.248

EXIT: Optimal Solution Found.
